frequency,fan_speed,context-switch,cpu-migration,page_fault,cycles,pc1,pc2,instructions,branches,branch-misses,cacher,io,lid,cache-misses,Second,core_2,core_3,core_4,core_1
1862000,2454,126,0,0,1861217938,908992413,168740362,2806791634,210531558,4695377,1058600,1,1312179509,434247,9,81,77,80,77
1862000,2454,128,0,19,1860002612,988837401,209290493,2440222518,156877289,6472471,2190473,0,1129857996,567262,10,81,77,80,77
3060000,2272,127,0,0,3195751944,1737785239,371769561,4100217404,262812393,10367314,4852618,0,1906315888,1025888,1,98,92,97,94
3060000,2272,126,0,0,3117663775,1618119613,448780577,4306823632,249470772,10864591,6625878,4070,1899111298,1917702,2,98,92,97,94
3060000,2115,127,0,0,3004001846,1556330292,384133962,3993654598,253113359,11056987,3160437,6149,1852853533,1143012,3,100,92,99,94
3060000,2115,126,0,0,2882181035,1481021850,391425157,3841588678,219271944,11149611,10182429,6421,1737682798,1476645,4,100,92,99,94
3060000,2115,125,0,0,2872561359,1449278062,313531589,3960810023,254629939,9878367,2323411,6592,1797599833,871740,5,99,93,100,94
3060000,2115,126,0,243,2734576366,1410283227,317268668,3765613096,259814633,9792423,2305452,6411,1731353721,1089478,6,100,91,97,92
3060000,2115,126,0,627,2786844158,1586183973,389247581,3320615246,214478352,9401502,3163409,5293,1579628684,1161451,7,100,91,97,92
3060000,2115,128,0,1432,2757160352,1503685950,441485057,3482008202,192935437,8968049,3745690,5956,1598428342,2399026,8,100,92,99,94
3060000,2115,127,0,2592,2694017020,1370391619,309433718,3763192932,245405487,8791945,1970187,6221,1706328054,1662321,9,100,92,99,94
3060000,2115,126,0,1764,2750231117,1368483381,233409496,4131236966,309283029,7116242,893217,6497,1899776977,813977,10,99,93,99,95
2926000,2115,126,0,77,2701242728,1332043235,235577079,4040330843,305994435,7025146,1393978,6362,1868741512,872439,1,99,93,99,95
2926000,2115,127,0,67,2658491534,1357987434,344407988,3545484453,213258703,8534790,5733972,6377,1637623958,1170918,2,98,91,100,92
2926000,2115,127,0,1473,2718035268,1394980125,341967319,3648049197,227764186,8621140,5489856,6191,1715312295,1421745,3,100,93,99,94
2926000,2115,127,0,0,2634278074,1330106503,282525481,3513043876,240018375,10872166,1932678,6369,1607183908,444332,4,100,93,99,94
2926000,2122,127,0,2046,2655940490,1349312361,318517889,3545170044,219468424,9182118,4691852,6425,1643751444,1252514,5,97,91,100,92
2926000,2122,128,0,738,2678319448,1394023107,345531288,3574461477,225340529,10004628,8346909,6422,1597120221,1873507,6,97,91,100,92
2926000,2122,126,0,589,2711120001,1441322395,351348648,3602961090,250815010,8011396,10553005,6161,1667949928,1521626,7,99,93,99,94
2926000,2122,126,0,0,2673966925,1362749808,307325549,3554256985,241213525,10631695,2444834,6299,1632704796,832818,8,99,93,99,94
2926000,2122,126,0,0,2680403455,1361773743,300481327,3619157628,241577181,10779953,1825693,6233,1582392763,1564776,9,99,93,99,94
2926000,2122,126,0,0,2663788800,1372661654,346447052,3661189699,207844779,7771981,10531844,6243,1661956278,1752024,10,99,93,99,94
1596000,2122,127,0,0,1597986736,838044607,218456549,2157412572,131551923,5402258,6267901,31,1000177280,1440027,1,90,85,90,86
1596000,2122,125,0,0,1594704381,796769519,164582827,2157725439,143078414,6531416,1133671,0,975650546,264573,2,90,85,90,86
1596000,2122,125,0,0,1595400089,811624681,146419565,2137831809,139612788,6035851,1154291,1,950345685,215008,3,86,81,86,82
1596000,2122,126,0,0,1594622094,816814432,165331418,2130487484,137723603,5742045,2453018,0,980621578,210938,4,86,81,86,82
1596000,2129,125,0,0,1595429679,821660913,184558243,2146384601,130468043,4464904,4409897,2,997443493,1087778,5,84,80,84,80
1596000,2129,126,0,47,1594714013,812919636,186465832,2237172137,150146824,5570723,2312551,0,1016625590,911653,6,84,80,84,80
1596000,2115,128,0,144,1595332667,842680224,238630908,2119349341,125467519,5842137,3240540,2,947364014,1717647,7,82,79,82,79
1596000,2115,127,0,0,1594520130,861533881,220532960,2047721325,128173931,6340919,9660406,1,969428738,1783814,8,82,79,82,79
1596000,2129,126,0,630,1595481149,781159677,183915465,2247290289,144668110,6364020,2618489,2,1033922752,1147228,9,81,78,80,78
1596000,2129,127,0,1470,1594730803,795532524,173867096,2235370811,147176532,5714765,2384245,0,1000956808,1539014,10,81,78,80,78
1862000,2122,126,0,151,1864375206,935844967,195652039,2579634115,176812040,6228652,1975257,19,1163872597,934369,1,82,78,81,79
1862000,2122,127,0,0,1860863043,985023211,145855835,2539849066,190582552,4873772,1450571,0,1149610156,205580,2,82,78,81,79
1862000,2122,128,0,0,1860906072,972061245,164702283,2561228574,184004158,5321804,1557113,2,1172873881,422697,3,82,78,81,78
1862000,2122,125,0,0,1860440158,978027040,158784956,2576289023,183178225,5003429,1544990,0,1155887973,246387,4,82,78,81,78
1862000,2115,125,0,0,1861062032,950086864,214542848,2614137916,181254937,5906482,3547842,1,1180517661,1219348,5,82,78,81,78
1862000,2115,126,0,0,1860731848,941627377,239265018,2536815552,158281704,7050963,1737440,0,1157198088,1134932,6,82,78,81,78
1862000,2122,125,0,32,1860667200,953716354,228538480,2563327367,169844402,6550629,2137696,2,1170268831,1294427,7,82,78,82,78
1862000,2122,126,0,0,1860621225,979237011,251669736,2499327411,146956213,6772427,2023362,0,1117878080,1608271,8,82,78,82,78
1862000,2122,128,0,0,1860878852,918701068,214270519,2603559810,171391990,6881815,2617745,2,1193833189,667205,9,82,78,80,78
1862000,2122,127,0,0,1860540684,926103610,195051396,2576803600,172183804,7479699,2643351,0,1181220128,601386,10,82,80,80,78
2660000,2122,125,0,0,2662778667,1373135988,365967903,3595089964,220447004,10164855,3051756,0,1628705022,1353078,1,82,80,80,78
2660000,2122,127,0,0,2660057550,1328345089,300934473,3693132873,244447722,10613685,3393307,1,1670718190,980073,2,90,85,89,86
2660000,2122,126,0,0,2660801483,1357945091,299921725,3708848198,235811307,9086629,2746796,0,1649863953,1223901,3,90,85,89,86
2660000,2122,127,0,0,2659753928,1352119131,302665972,3698830519,256589726,9821856,4688827,0,1650003862,921697,4,92,88,92,89
2660000,2122,126,0,0,2661342502,1315884510,281484890,3694131635,251427499,10170711,5437893,1,1662917478,824637,5,92,88,92,89
2660000,2122,127,0,0,2659960046,1352361600,342963183,3598598524,221957657,9690261,3481440,0,1614023849,1252517,6,94,88,93,90
2660000,2122,127,0,0,2660844754,1371101793,312509390,3650144144,227111178,9220100,2826050,0,1656763002,1586110,7,94,88,94,90
2660000,2122,127,0,0,2659923444,1335707568,249519194,3900053557,296820753,7378734,1741565,1,1815727899,961690,8,94,88,94,90
2660000,2122,125,0,30,2660767152,1361613491,305005777,3568848090,228216740,9145753,2628828,0,1641576692,868599,9,95,89,95,91
2660000,2122,126,0,0,2660060476,1344148538,304480090,3610270691,236862834,11043908,2523163,0,1619561132,850887,10,95,89,95,91
2394000,2122,128,0,0,2404693103,1267733102,291310747,3229888169,203163190,8633569,7254661,3,1441075248,1033854,1,93,88,93,89
2394000,2122,126,0,0,2393035117,1315524658,315136148,3045785798,193139726,7680859,5780654,0,1411665108,1354141,2,93,88,93,89
2394000,2122,124,1,0,2394051182,1276505767,351117478,3240160309,178390247,7424675,8467282,0,1508976076,1539010,3,92,87,92,89
2394000,2122,125,0,0,2393508211,1205797291,273990431,3306563871,210160100,8430761,2974419,1,1508178240,1069073,4,92,87,92,89
2394000,2122,125,0,0,2394377965,1264646653,356422055,3172366723,180059730,8529808,3090162,0,1458097298,1528126,5,92,88,92,88
2394000,2122,127,0,0,2393701521,1245532454,309478299,3262631915,190111028,8867096,7560485,0,1495523097,1453879,6,92,87,92,88
2394000,2122,126,0,0,2393965800,1196405891,277909248,3346832190,206383038,8447879,2390111,1,1512477813,957096,7,92,87,92,88
2394000,2122,125,0,0,2393913524,1257746478,247006077,3278809907,226115042,6358676,2088570,0,1517134347,260367,8,92,87,92,88
2394000,2122,125,0,0,2395337539,1273834066,366137809,3238427931,178825780,8119824,2602164,0,1485249435,1575466,9,92,87,92,88
2394000,2122,126,0,1,2393798177,1211717595,333983207,3328045009,202223731,8762396,1684285,1,1551758395,1116244,10,92,87,92,88
2128000,2122,127,0,0,2130601618,1122755279,334201552,2836251008,148955355,7962665,2762162,1,1291336883,1551893,1,90,84,90,86
2128000,2122,126,0,0,2126856909,1063437047,241570786,2985524572,191915527,7382655,2231172,0,1373907873,623844,2,90,84,90,86
2128000,2122,127,0,0,2127892319,1066441188,256445935,2980292401,178591856,8226991,3855884,0,1362331872,696077,3,89,83,89,84
2128000,2122,126,0,0,2127198932,1083036031,271992447,2966246019,181552002,8023174,1925187,1,1345754345,1069697,4,89,83,89,84
2128000,2129,127,0,0,2127951595,1125670580,321190406,2831983982,156787863,7319832,2490884,0,1296704663,1456250,5,88,83,88,84
2128000,2129,126,0,0,2127083091,1063608165,192052835,3195481112,230508335,5249027,1035950,0,1469152401,784263,6,88,83,88,84
2128000,2122,125,0,0,2127734796,1086933214,247997253,2959962327,179252270,6831732,2332010,1,1374154801,944748,7,87,83,87,83
2128000,2122,126,0,0,2127255500,1084826276,252382197,2970530777,193165814,7554184,6244079,0,1335472330,874251,8,87,83,87,83
2128000,2129,127,0,0,2128011136,1071930463,279849512,2983612019,179265173,7545583,5558047,2,1369127908,973883,9,87,82,87,83
2128000,2129,125,0,0,2127298865,1090557494,258255319,2892589512,179741923,7717755,6256196,0,1354440832,819158,10,87,82,87,83
2926000,1928,125,0,0,2928371123,1517008943,371007675,3946480859,233023364,10674192,8885807,13,1807912200,1235866,1,94,89,94,91
2926000,1928,126,0,0,2926084695,1487391731,315742701,4132284388,281524647,10142555,2189165,0,1849841312,1062937,2,94,89,94,91
2926000,1658,129,1,0,2894490044,1522767746,436713897,3843088231,234560871,10567134,3553176,1324,1719068738,1717609,3,98,92,99,93
2926000,1658,126,0,0,2896584877,1456098596,330926449,3987093641,261016552,9964084,3597751,1356,1869098902,735980,4,98,92,99,93
2926000,1646,126,0,0,2820185221,1432608646,310846953,3915788128,246947152,10728481,5050421,5119,1771343056,949613,5,100,93,98,94
2926000,1646,128,0,0,2672072733,1343832967,338993549,3645717854,229990720,9812781,2794791,5787,1680106559,1209100,6,100,93,98,94
2926000,1642,126,0,0,2753694108,1466526104,472556561,3579027850,194483540,9302025,2780842,6032,1648956070,1776588,7,99,93,100,93
2926000,1642,126,0,927,2646410175,1345977445,312790830,3731673188,223972634,8430224,2600993,6087,1700631909,1267409,8,99,93,100,93
2926000,1646,127,0,125,2653973003,1326389131,258302588,3959771088,281641808,7475418,1356528,6513,1808484996,674540,9,99,93,99,94
2926000,1646,127,0,0,2649579792,1292953252,192128984,4093313305,322457732,6507206,868361,6571,1896457840,334646,10,99,93,99,94
2660000,1642,126,0,62,2623502712,1288337206,247555611,3907335242,274884360,6629724,1496917,2543,1840941908,554238,1,99,93,99,93
2660000,1642,125,0,1088,2627732006,1354642859,333046830,3561305451,211290862,8965725,5559922,1887,1660657947,1091383,2,99,93,99,93
2660000,1646,128,0,1426,2616920933,1329111743,313585432,3562953879,221298587,9759844,4295139,2746,1645748699,728519,3,99,92,99,94
2660000,1646,127,0,1511,2606415210,1356107904,341167330,3424583530,217933055,10364021,8805131,2873,1573701741,1297405,4,99,92,99,94
2660000,1646,126,0,727,2622078963,1344725249,287922539,3706198416,252414295,7358283,8911425,2621,1666677271,820412,5,100,92,99,93
2660000,1646,127,0,0,2604942098,1336465516,371091632,3546076795,208399000,9269083,6607535,3449,1649941319,1312821,6,100,92,99,93
2660000,1646,127,0,0,2593383005,1330951726,365399288,3569194518,200743459,9062514,7808573,3366,1643586893,1111898,7,99,92,99,93
2660000,1646,126,0,0,2605505882,1331877470,325378354,3551325492,213050716,8674105,4123832,3463,1634583823,1253823,8,99,92,99,93
2660000,1646,125,0,0,2597399433,1346357478,346244371,3442867017,194764641,9937456,3464280,3699,1544887526,1613099,9,99,92,98,94
2660000,1646,125,0,0,2598139248,1400186225,309459411,3239181261,188594046,10321740,17724928,3724,1547997684,632023,10,100,93,99,93
1596000,1646,125,0,0,1598296395,858812225,207742409,2013257688,118606128,6741511,12446391,37,965744968,1089576,1,100,93,99,93
1596000,1646,126,0,67,1594803554,785854311,160434255,2259963408,139204283,6198101,5104785,2,1009017591,620126,2,88,83,89,84
1596000,1650,128,0,1447,1595368311,793652533,183995879,2212493657,136770209,6032587,2137997,3367,1010629871,1124106,3,88,83,89,84
1596000,1650,126,0,169,1594716344,789084423,174626174,2223909504,147021799,6014187,1886074,2,1006510007,578377,4,86,81,86,82
1596000,1650,127,0,11,1594995592,832131705,132072480,2244717301,156767713,4795545,1345049,2,1007456216,81755,5,85,80,85,81
1596000,1650,127,0,0,1594175708,829380292,157706210,2229524150,154710569,4664514,1226487,0,1006357813,292206,6,85,80,85,81
1596000,1642,125,0,0,1594043303,837046825,145120398,2177391606,155964667,4169749,1705298,1,1003980608,97198,7,83,79,83,80
1596000,1642,125,0,8,1594007198,810012641,163524636,2252489222,163083563,4663419,1680775,0,1001606191,589630,8,83,79,83,80
1596000,1646,128,0,4,1594232259,828100095,214005356,2154482445,128388431,5740962,2641030,2,976276513,958110,9,83,78,81,79
1596000,1646,127,0,0,1594107575,799102600,211844556,2173558445,137843219,6284410,1225426,0,1014204218,709884,10,83,78,81,79
3060000,1646,125,0,112,3168382754,1585936769,375846726,4364680487,299975534,11810416,2661353,1213,1993795532,1664997,1,99,92,99,94
3060000,1646,127,0,0,2990115415,1586639966,420621228,3934376550,225401062,10594355,3232290,6379,1775368305,1900486,2,99,92,99,94
3060000,1646,127,0,0,2842732441,1441277327,276703533,4178006830,306131288,7720047,1462765,6161,1882197512,981343,3,100,91,97,93
3060000,1646,126,0,0,2757757242,1399173149,313278219,3730142284,244467267,10364389,5485014,6449,1711703307,800624,4,100,91,97,93
3060000,1646,126,0,0,2705190422,1374450413,306246817,3716216927,253612441,9197130,8689311,6501,1709165502,834587,5,99,92,98,94
3060000,1646,125,0,0,2674718165,1388784667,315730234,3546719423,235436469,9899776,8211392,6517,1638554184,891895,6,99,92,98,94
3060000,1650,125,0,0,2624478211,1316613501,288449855,3624743522,235217411,10337791,8212868,6420,1628858768,903632,7,99,93,98,94
3060000,1650,127,0,0,2607135403,1299847905,269651380,3685629722,269633905,9655638,1663459,6687,1659756536,714744,8,99,93,98,94
3060000,1646,127,0,0,2507024501,1285935017,331769732,3346525841,194016444,9172201,2746776,6349,1484995486,1649992,9,99,91,99,93
3060000,1646,126,0,0,2601861628,1352941135,317397991,3547215724,236012005,8848577,2767972,6416,1634105698,729260,10,99,91,99,93
2394000,1646,126,0,0,2394845326,1203118050,287395682,3283879255,224437030,9929045,2931703,75,1514442627,600621,1,97,90,98,92
2394000,1646,128,0,0,2391236587,1242603002,339195694,3213965506,186641696,8064491,2526025,44,1437292582,1725227,2,97,90,98,92
2394000,1646,127,0,0,2394577036,1250944456,355208501,3219993353,181145159,8044789,2737361,0,1466458843,1393739,3,96,90,96,92
2394000,1646,126,0,0,2393808291,1201420246,235982305,3507380679,252671538,6610222,1795418,0,1632731099,639972,4,96,90,96,91
2394000,1646,125,0,0,2394592050,1198691619,239875133,3468878429,251289412,7092601,2178027,1,1632940306,660359,5,96,90,96,91
2394000,1646,126,0,0,2399548494,1239375418,315411890,3181217037,199237623,8774225,3515617,2,1464264985,1337044,6,96,90,96,91
2394000,1646,126,0,0,2394381076,1245234716,289856301,3238592344,225189828,7976776,7019119,0,1470116703,754787,7,96,90,95,91
2394000,1646,125,0,0,2393529965,1221514317,294531755,3310679715,208678719,8192678,7645755,0,1519311555,925687,8,96,90,95,91
2394000,1646,125,0,0,2397131298,1219965469,304582537,3286171353,212412798,9454458,7811966,1,1481485432,773590,9,96,90,96,91
2394000,1646,126,0,0,2393601556,1189453643,254495089,3354887426,221086880,8483794,2609699,0,1503534634,919735,10,96,90,96,91
1862000,1650,126,0,0,1864351081,924431414,203322860,2631856416,181387187,6770519,2076029,3,1175018141,736012,1,91,86,91,86
1862000,1650,126,0,0,1861565622,979524125,291262343,2437096616,136076143,6985530,2294503,0,1099693958,1371235,2,91,86,91,86
1862000,1646,127,0,0,1861518895,944370204,268748409,2562079112,166043521,6583095,2748622,2,1164770338,1156574,3,89,84,89,85
1862000,1646,127,0,0,1860970702,935397648,204240300,2667347365,170121234,6411427,1505332,1,1153372855,1290561,4,89,84,89,85
1862000,1650,125,0,0,1861904521,920422821,154339506,2801848923,210639846,4761046,932456,2,1296216500,436330,5,87,83,88,83
1862000,1650,125,0,0,1861177356,918155943,142890519,2838523501,231592518,4630420,613277,0,1313590433,431548,6,87,83,88,83
1862000,1650,125,0,0,1861882000,965438113,262719356,2475596043,141507688,6983439,2122887,2,1110821297,1529192,7,87,82,87,82
1862000,1650,126,0,0,1861026287,942465184,213764696,2555302006,157719903,6308292,3260430,0,1145456113,998181,8,87,82,87,82
1862000,1650,126,0,0,1862545358,948077775,219447963,2506484412,168770215,7129442,2939079,1,1148442673,545566,9,86,82,87,82
1862000,1650,125,0,0,1861094393,960224035,202920218,2577399709,190013216,6479948,7332513,0,1184687631,514246,10,86,82,87,82
2128000,1650,125,0,0,2129785204,1075618023,267162868,2968719442,190909135,7597780,6529209,19,1346326765,1104727,1,88,83,88,84
2128000,1650,126,0,0,2127344043,1061258018,244805069,2967952476,194244438,7508541,4885528,0,1338440968,954326,2,88,83,88,84
2128000,1646,125,0,0,2128211898,1066697145,239826209,2905451026,189983071,8595268,8663568,2,1327087905,753518,3,88,83,88,84
2128000,1646,125,0,0,2127415952,1049318247,203083674,2993349716,210246602,7777926,1741377,0,1353819244,452592,4,88,83,88,84
2128000,1650,127,0,0,2128681151,1050109011,235486296,2982970467,212830462,7812917,2150644,2,1363868789,615837,5,89,83,88,85
2128000,1650,128,0,0,2127023850,1085371117,277893723,2904952740,178466308,7521982,2292689,1,1309916142,969575,6,89,83,88,85
2128000,1650,126,0,0,2128165930,1130126085,325121629,2833852752,155306743,7936349,2259274,2,1250213250,1713348,7,89,84,89,85
